15983,15984,16.753418,0
3438,6697,23.699238,6
6664,15197,3.935832,0
10909,16450,25.489019,0
6037,6327,10.351737,0
10295,10403,21.504515,0
13005,13662,54.986412,0
14622,14717,19.995346,0
4585,5253,19.587616,13
13636,13726,114.263557,0
15592,16277,8.103877,0
8709,12201,11.215683,0
13779,14123,11.262623,0
6352,12379,14.480162,0
7766,8737,26.50293,0
11788,12158,22.173615,0
12168,13444,43.268021,0
6380,12200,5.635742,0
11749,15605,72.291687,0
10036,12533,93.984505,0
12038,12408,22.17281,0
8794,9376,32.121605,0
12293,12418,137.139542,0
889,957,50.600582,12
2970,3403,57.734863,6
4931,12374,32.780655,9
17048,17093,9.244051,0
5700,14525,23.245218,0
4433,4487,65.506554,13
1041,12363,3.798998,5
10377,11123,22.37026,0
12454,12538,18.488585,0
13741,13987,10.351933,0
16225,16653,14.677924,0
12018,14484,33.62606,0
1868,4685,86.496323,8
7188,8513,40.48563,0
7894,8812,26.719162,0
8261,11087,12.891399,0
1398,11894,6.960449,6
17487,17838,12.7139,0
4419,4567,20.237167,6
2043,4408,16.25127,10
4605,5289,19.807373,2
2058,2343,11.508899,9
3837,5707,18.143251,14
6312,17079,22.770292,0
8356,8556,1.216931,0
9705,13843,11.126513,0
288,535,15.379898,13
9119,12966,24.341364,0
10028,17351,16.151783,0
11427,15927,22.76749,0
6990,15435,15.809962,0
80,220,18.749775,8
11673,17340,8.634691,0
10648,17143,9.849837,0
14960,15323,12.057901,0
9469,15064,14.218409,0
13756,14413,90.78199,0
14034,14310,8.369385,0
15651,15858,13.401124,0
6570,6692,18.74983,0
6449,7470,32.118645,0
9720,18108,116.244354,0
2527,2574,12.264169,1
3239,10244,9.817516,3
10725,11510,25.026411,0
12796,15233,56.566406,0
15898,16372,16.508986,0
3177,3278,3.58934,3
9883,10015,26.228056,0
7764,8064,8.369385,0
17610,17666,19.848886,0
2658,5599,14.224079,10
4358,6108,51.619167,2
4511,4826,11.315314,2
10907,11077,278.77655,0
11412,11413,16.753906,0
1689,2483,26.502441,3
5410,6784,1.279297,0
13649,13650,137.076172,0
13749,13820,19.995346,0
2737,5653,56.716,3
8008,16096,21.883369,0
2163,2289,10.051046,13
7797,7848,24.409037,0
11990,12106,21.729485,0
3649,4474,27.390152,15
14144,14145,16.753662,0
15051,17711,68.675591,0
2132,2639,17.812983,15
8790,11459,44.764053,0
10481,10576,17.562,0
16606,16966,12.7139,0
3406,9181,3.396484,4
7949,17674,243.517365,0
8851,9691,42.301823,0
8442,8725,28.288269,0
11224,11225,13.70752,0
15896,17815,69.057869,0
7751,7845,18.488585,0
4965,5120,4.18457,11
656,821,20.237167,5
6657,17574,9.835405,0
8538,15839,225.735718,0
12068,12108,19.849375,0
13664,14809,4.416992,0
173,17866,16.543457,5
580,917,10.228357,1
5462,8262,5.079368,0
11801,11802,19.799805,0
5012,5736,27.906837,3
9199,12776,9.568957,0
16433,16732,12.383017,0
816,13801,5.60484,11
8545,9452,28.605999,0
1513,1603,3.178631,10
7769,8030,6.974609,0
9318,16260,3.74612,0
7810,17819,428.120026,0
14818,15646,72.274437,0
3936,4372,12.721191,7
8148,8194,16.811398,0
10044,12037,12.504425,0
11331,12033,40.260052,0
3496,17801,14.120496,7
3889,3890,38.07666,4
248,7493,337.616974,7
4440,7666,23.69873,15
8104,8818,21.560755,0
5423,5571,20.237167,0
7340,13574,6.085995,0
4881,14829,151.498093,10
9331,10066,22.37026,0
2104,2618,22.631048,15
5101,5102,141.64502,14
6023,6064,6.249961,0
1897,1898,15.230957,13
8196,8956,26.804316,0
8520,8882,9.76416,0
11837,13758,1.490223,0
1467,17581,1.943291,10
5875,6258,11.15918,0
7956,11674,9.04199,0
16121,16287,5.57959,0
373,749,32.441113,13
6903,9518,1.881743,0
16973,17087,18.749775,0
3701,4477,23.581793,11
7429,14428,10.126649,0
1162,14578,49.26162,6
4799,5128,9.903809,6
1884,2097,10.326518,11
5140,5263,4.453256,6
10703,15570,59.515102,0
462,987,16.009668,4
2493,9280,202.250122,12
5981,9429,15.277003,0
8216,8362,29.238977,0
3322,3383,65.506554,5
13555,13602,41.146698,0
6694,6770,54.90126,0
16305,17677,61.958641,0
124,493,11.158691,10
3529,3530,42.645752,3
13426,13654,15.379898,0
1657,3255,57.719654,6
5271,13808,29.31098,5
4429,10062,20.957741,10
5972,5973,22.845947,0
5526,5721,198.081528,0
7238,7399,18.899466,0
7966,8077,12.499814,0
10345,10346,18.276367,0
10911,11269,12.057994,0
11106,11510,12.646296,0
11945,12228,9.882216,0
15272,15389,4.18457,0
12899,13045,4.18457,0
5617,16999,13.128522,0
14780,15419,47.410324,0
4054,5359,31.114716,15
11320,11682,11.15918,0
2672,12321,4.415832,15
10630,10738,11.020515,0
2423,7693,79.918243,10
17114,17214,9.554708,0
7209,7328,176.725327,0
1198,1667,14.67854,1
4627,5018,18.881113,15
4777,8776,15.807009,10
6822,7158,9.76416,0
16834,17122,9.882216,0
780,859,78.119057,4
12192,12324,4.184631,0
2840,16819,29.609259,12
13315,15908,139.221375,0
16853,16979,4.453173,0
13370,13411,112.715179,0
272,16943,27.486692,10
5634,5862,8.337901,0
2497,9740,18.761486,12
6054,6153,19.995415,0
15966,16021,1.855225,0
8930,9229,8.369629,0
15473,15474,12.184326,0
11199,11570,11.567231,0
2642,3027,56.249199,3
2999,4747,50.21582,2
18101,18194,3.178416,0
7533,7846,10.780871,0
10293,10710,53.284115,0
12802,12917,18.749884,0
14689,15001,8.906262,0
4167,12609,14.194196,14
8940,10262,2.086426,0
10315,15039,19.529297,0
2139,12565,51.950058,15
3774,4034,33.061195,13
12308,16628,11.449849,0
7395,7439,35.058029,0
13001,13003,24.368896,0
15252,15463,7.610471,0
8271,8464,5.579529,0
1207,1315,51.859272,10
6775,12896,3.489585,0
7623,18174,43.438427,0
10868,11464,18.133545,0
2438,10587,55.960369,1
15893,15967,19.995415,0
11531,11772,14.039549,0
5531,15597,9.965575,0
1889,2235,11.158936,4
4699,4894,23.517422,3
9249,9699,13.359267,0
8698,8749,41.146458,0
11277,11501,11.495914,0
1584,14868,11.912873,1
7458,12934,131.564117,0
9932,10423,53.629921,0
15267,15268,16.753906,0
7246,7673,13.95391,0
14476,14612,10.050723,0
9315,15461,125.424316,0
17224,17280,6.249934,0
14633,15522,43.926289,0
2457,7669,21.945665,2
3514,7910,132.654007,4
2486,14082,594.916321,1
9789,10052,8.50706,0
12782,12853,19.995346,0
2655,8780,30.890577,13
705,9370,3.512047,8
2067,2499,14.677924,12
6429,6467,16.811377,0
2842,3632,25.412745,4
4089,4236,4.453089,5
7830,14290,43.412579,0
13358,14006,25.013233,0
7412,8428,54.264294,0
5849,6881,36.922894,0
3842,15160,187.161606,14
10525,10569,4.777309,0
1241,1574,9.76416,3
6581,6823,8.369141,0
2818,7137,20.050459,4
4108,4249,18.74983,4
4905,4958,179.727081,2
5504,13123,8.925782,0
11231,17304,23.835938,0
16974,17752,7.292663,0
4201,4455,29.766754,11
1147,10875,8.108358,14
2824,16901,15.584277,8
9064,13207,12.778564,0
726,1393,19.66754,10
4283,12528,11.62126,9
13671,13782,20.237167,0
4683,4684,134.029785,9
14234,14838,104.071274,0
4136,4179,18.329998,10
14829,15887,261.372528,0
9608,9742,4.18457,0
1158,2322,51.434952,5
8365,9890,77.212715,0
13163,13486,17.675425,0
5455,10582,12.265818,0
1981,3467,48.965992,4
3883,4603,21.143829,11
10814,12772,11.139682,0
892,13621,23.955915,11
11783,12074,9.680176,0
537,538,15.230469,11
2225,15290,52.074074,4
8245,10497,22.210297,0
2934,10377,39.614746,15
16596,16769,29.47094,0
8263,16986,18.59668,0
4110,4457,9.882292,3
5607,5830,6.974609,0
13643,14019,59.222298,0
14934,15252,10.228357,0
6372,6711,12.7139,0
11767,12456,23.657227,0
846,17369,1.277441,14
7370,7461,12.499923,0
9421,17983,43.008087,0
10898,12506,81.107941,0
16434,16435,12.18457,0
2985,2988,12.18457,11
5331,5376,143.174774,4
14472,14475,130.983887,0
13210,13370,125.016174,0
9905,9955,2.065478,0
12827,13421,21.578819,0
16425,16515,12.499814,0
16724,17548,11.79271,0
17088,17183,21.504757,0
15295,15340,7.741955,0
16039,16447,13.359434,0
1308,1702,13.359434,7
1722,9307,14.409026,15
4714,14593,106.751587,4
4747,13007,26.136948,6
12023,12060,24.409037,0
2466,17055,10.724186,3
8065,15114,5.849711,0
1912,11548,1.203858,3
9407,11670,12.379611,0
6040,6233,24.999207,0
355,18252,10.37793,15
9135,9449,9.535697,0
9332,9472,32.25695,0
3214,3794,16.807831,11
9574,9575,9.138428,0
7592,7902,9.882458,0
8767,15523,9.747559,0
4797,5164,12.7139,5
247,16139,5.589844,1
9623,16546,10.820056,0
15,1328,9.708391,3
5356,5408,32.014782,0
2997,3123,10.051269,1
5184,5580,12.553955,15
11427,17909,32.486874,0
13723,14011,9.764404,0
14697,14698,30.461426,0
7669,9543,10.35885,0
11056,11806,22.318359,0
9719,11221,12.387886,0
16844,16845,7.615234,0
1476,2212,90.481445,4
1511,6863,26.019329,11
4193,13918,13.489421,5
7134,7550,12.553955,0
11484,15141,117.179817,0
781,15644,67.34127,5
6546,7495,15.769278,0
8547,8854,8.201904,0
11757,11803,18.330017,0
12678,13053,12.553955,0
936,1038,70.116554,2
17046,17138,18.488047,0
10117,15943,26.257812,0
17334,17765,12.918055,0
4985,5529,69.073746,5
16798,16846,19.849375,0
5867,11754,28.803188,0
3784,16350,21.548042,7
4996,11283,14.871348,12
17152,17581,13.359894,0
1429,1640,15.379677,5
4081,8048,28.908527,6
7225,10601,11.061419,0
8907,11150,7.593901,0
5222,17767,12.211791,15
4609,5118,14.277415,3
7000,14817,182.672119,0
3669,16671,7.54323,3
11656,13387,98.512802,0
4203,4255,18.330017,4
481,10971,15.200089,10
2990,7179,29.060059,12
11271,11273,27.415283,0
5181,13104,23.256868,15
10561,10794,12.740304,0
17212,17749,15.34375,0
2060,5086,50.679016,13
8133,8276,4.184814,0
6443,10112,23.869013,0
16594,16722,4.453256,0
16790,17327,16.738647,0
5631,5995,11.262138,0
9513,12054,77.680069,0
2518,2600,13.988484,3
5628,16570,6.842853,0
10730,10731,60.922363,0
6113,6438,33.441578,0
3927,4565,18.197304,13
15417,15693,7.97876,0
1552,2122,22.248934,9
4866,8126,5.218614,6
10258,12179,14.94581,0
4123,11142,207.829559,12
8661,8716,22.888742,0
12379,13093,18.444384,0
10530,10924,21.413593,0
713,17709,11.566764,7
14286,15002,9.764172,0
2913,3064,17.26811,13
14745,14950,5.244629,0
3977,13076,0.945176,4
4066,4780,19.528442,13
1786,5584,116.319824,13
2461,13258,254.434311,8
5923,6574,21.548048,0
5999,17303,128.976837,0
8456,17144,23.543613,0
1479,1642,14.799591,15
2663,2664,16.753906,11
3977,9868,0.658541,6
7595,14846,273.361481,0
7977,8247,8.006836,0
1654,16087,22.069092,11
14037,14228,5.783701,0
4601,10392,7.264648,1
8737,8738,16.753906,0
61,130,16.811642,13
135,16078,10.424567,5
11854,12139,14.456964,0
16102,16167,41.146458,0
3612,11418,11.628888,9
2445,11228,31.31983,4
3957,13941,325.733582,5
1807,11322,16.526079,8
12136,15743,13.548503,0
2844,15036,21.59927,10
12229,12230,13.70752,0
14602,14603,13.70752,0
4345,6117,11.438483,5
7733,7985,11.495766,0
14583,17789,9.991699,0
1847,1848,18.276855,10
7260,14214,19.906494,0
13675,13906,8.369141,0
7559,7772,26.815023,0
5482,5627,18.749775,0
16398,16837,14.677924,0
11575,12550,32.08252,0
13263,14077,26.140137,0
5726,5860,5.175823,0
17162,17405,8.338106,0
10633,11053,13.359434,0
9137,12949,9.124993,0
7986,8137,12.883104,0
3090,4439,69.499084,6
14001,14047,12.264169,0
1519,1562,4.777543,7
2986,13027,326.417114,3
8044,8364,421.906342,0
11848,12588,260.135498,0
16813,17201,12.344727,0
6931,14320,16.679422,0
932,6343,451.498596,7
14106,17694,37.625748,0
3533,3534,102.04541,5
1525,1570,1.53418,6
17105,17444,9.750244,0
9729,15179,25.596128,0
12434,12517,21.504452,0
7228,7358,20.237167,0
9057,11698,114.528252,0
5637,5729,35.141186,0
438,613,27.977304,10
10528,12033,53.576679,0
12355,14219,15.140852,0
14121,17147,7.846861,0
10905,12306,76.758522,0
5215,8700,110.325302,15
1045,8288,280.262268,2
5169,8462,10.312165,5
661,4682,15.87114,9
4313,18255,0.224049,6
2149,2664,16.738647,7
12880,12979,223.907883,0
1372,6821,18.703279,7
1780,4906,8.702704,2
17524,18000,15.419146,0
261,371,21.504452,5
6992,14043,14.408203,0
9985,10517,15.419193,0
11065,15691,2.546906,0
1950,15098,34.251244,6
14796,16927,65.559631,0
3303,3645,9.76416,14
16048,16451,13.954129,0
7698,7750,141.651886,0
3547,5099,44.66222,9
3763,4515,72.467087,2
4437,10311,14.174474,11
4988,12905,26.546967,5
15811,15812,24.368652,0
17364,17409,25.92963,0
83,17881,16.675669,7
1106,1320,71.801102,13
7512,7566,10.752257,0
9806,9807,10.661621,0
13612,17862,14.508341,0
4998,5452,14.01779,15
6753,11880,29.398993,0
6825,8606,53.400265,0
2541,2669,20.234343,10
2277,5488,28.268948,9
8356,12958,11.30029,0
13468,13611,11.453191,0
17138,17299,4.184692,0
16705,17224,16.807831,0
745,12849,64.509918,1
2716,17451,112.202057,5
6434,16864,14.658304,0
16320,17643,42.246761,0
5154,15556,11.203334,6
2295,15201,11.103579,3
2351,11911,4.220059,15
11743,13814,13.40332,0
4187,13455,391.840363,7
1030,6038,52.880867,1
4700,5050,10.780429,7
12308,16628,11.449849,0
3203,3557,14.457226,1
3463,3517,7.741868,7
16692,16955,9.535249,0
11033,11498,14.677999,0
10197,10198,15.231445,0
11015,14120,0.351641,0
16497,16932,14.677924,0
3268,9389,9.286109,8
5447,7325,5.864744,0
9033,13708,16.235865,0
12026,12234,7.138469,0
14559,14869,24.330635,0
6370,10051,34.212147,0
405,4469,2.710649,8
8924,8976,16.811884,0
7990,9525,5.756131,0
12168,14830,33.719402,0
12929,13414,8.324044,0
9204,9205,15.230469,0
13598,16559,42.066895,0
391,18012,18.197386,11
12031,14840,15.707577,0
6016,7484,31.101883,0
7953,8060,11.020577,0
8706,8753,12.264169,0
9171,11563,71.286247,0
2926,14758,17.673075,14
14700,15011,12.391928,0
8356,14952,16.662693,0
15583,17638,11.207645,0
5113,6385,39.161598,9
6384,17450,26.318125,0
130,209,9.554852,7
16044,16436,18.34511,0
3552,15934,5.155813,2
6949,7300,11.262623,0
15429,17225,16.77268,0
1896,2194,9.764282,6
5289,5823,16.487549,11
11446,14794,108.075684,0
1046,1257,5.788818,2
7154,10413,3.183471,0
11781,11959,5.635254,0
2984,13843,12.442196,2
8860,9091,8.337972,0
4228,5837,5.106461,14
4982,5174,6.356833,15
6814,6850,30.493341,0
9530,9864,40.785633,0
2352,2960,191.122696,3
16495,16930,14.277415,0
14599,14601,12.18457,0
12863,13055,9.440531,0
15375,16161,106.248322,0
880,12805,33.324707,5
1456,18247,466.415802,1
5717,6594,50.210419,0
603,641,19.848886,4
6621,6776,22.040682,0
8646,17204,1.106864,0
5651,16604,41.23241,0
2381,2843,55.471676,11
7814,15721,1.225355,0
4216,4270,16.811642,9
12122,12123,24.369141,0
13534,13952,14.678076,0
7499,15954,18.813028,0
3792,4060,8.5067,8
4112,6792,115.076813,4
6812,7049,11.495959,0
14274,15621,41.833084,0
15887,18145,153.085999,0
15483,15484,19.799805,0
185,12600,84.194954,2
3927,3964,21.36833,1
1306,4072,156.185623,9
8603,9339,20.978693,0
3081,14809,3.137701,10
3978,5843,0.93944,1
13485,13948,23.863657,0
8810,8952,4.453089,0
16507,17508,183.862579,0
1396,5145,8.378583,13
1456,8199,133.957642,1
1619,1658,30.492859,11
133,17956,12.553955,5
12255,12539,13.373302,0
11035,16975,90.509956,0
2748,2863,205.747147,3
7581,7702,4.453089,0
6351,6440,13.988533,0
14938,14994,13.778297,0
16787,16788,24.369141,0
1232,1567,9.882216,13
3536,3537,42.645996,8
6053,9480,6.046875,0
611,14666,81.197693,9
815,3291,24.998041,14
4122,4782,18.197386,14
535,1222,21.560652,14
57,17989,9.76416,13
2513,11765,446.801666,5
17367,17863,101.68663,0
903,16081,14.565929,5
6387,6388,12.18457,0
15862,16110,8.507103,0
15210,17173,61.450558,0
4867,18245,14.26716,6
1872,3703,58.138672,4
1714,2851,14.075398,12
3598,5188,6.434593,9
193,17931,54.009556,5
5010,17057,59.887966,11
9728,18172,23.899042,0
2008,18049,20.210938,7
6544,6703,208.034698,0
19,10187,45.498577,13
545,13584,21.24814,10
13352,18050,8.053414,0
2649,2882,8.369629,12
5441,5721,322.915558,0
13472,13918,14.785645,0
10998,15615,3.576408,0
15245,18107,238.540741,0
5202,6293,33.512184,2
3553,12380,16.308498,4
6514,8824,68.349365,0
14429,14563,128.00592,0
10860,11407,19.845558,0
11202,11573,11.158936,0
4125,7735,18.716904,11
4572,4963,11.262623,12
15475,15797,9.76416,0
633,17591,15.520546,5
2357,2625,14.781958,8
2732,16688,19.728373,2
1733,15343,61.147091,8
2404,12427,19.976889,10
6984,7150,83.332237,0
4287,4331,97.486046,5
217,693,14.678076,7
294,14817,32.928875,7
9828,10678,25.291988,0
11683,12064,12.554199,0
15573,15789,7.610471,0
8521,9226,19.52832,0
699,798,9.554475,2
16179,16220,30.492859,0
8602,8603,13.70752,0
1674,11410,18.445013,9
13486,14195,26.191494,0
15917,17706,23.942419,0
2287,2867,41.443314,7
5961,13605,14.682796,0
6547,8049,46.017334,0
6777,9838,11.738042,0
9314,10454,38.894238,0
10665,12619,16.131897,0
614,13490,21.970619,15
16498,16543,138.605896,0
2131,10862,13.494266,12
9532,13093,16.864817,0
1649,16484,22.304533,13
3616,14991,35.173027,12
11758,11892,30.747505,0
438,18202,13.94873,6
2572,2649,2.789551,13
1515,12027,10.21875,4
2287,2584,16.829868,4
11572,11931,11.15918,0
609,806,17.65834,15
5522,8730,38.099586,0
1838,11279,9.790455,11
1644,2745,17.448145,8
8745,9507,25.42737,0
13892,13893,12.18457,0
5670,5993,10.228357,0
8009,11447,100.535591,0
2129,12084,15.8275,14
4565,4566,10.661133,5
4504,4545,3.350383,11
8138,16815,20.172884,0
11411,11471,9.302632,0
13837,15030,43.433414,0
7676,12688,4.782107,0
9027,9220,156.974686,0
516,13029,84.097969,11
10632,10740,6.700562,0
14278,14533,8.506786,0
8011,8236,53.761707,0
9500,11107,47.450489,0
15961,16083,15.795102,0
18074,18160,3.178436,0
14172,16195,66.612991,0
18031,18215,10.70667,0
17662,18087,15.892101,0
3466,3701,6.974121,7
2171,4556,45.732533,5
5802,5859,153.835907,0
3009,15556,20.060236,15
227,2569,1.762509,2
5020,7231,7.685236,14
1890,2012,70.18589,13
5938,6933,30.6875,0
1882,2105,22.08452,13
13966,14211,15.379898,0
3440,4928,230.610092,4
4836,6642,8.711914,9
903,1832,11.217979,2
9681,13523,122.374886,0
8945,10429,43.241699,0
9841,9842,278.720703,0
9783,9833,155.358917,0
5638,16238,219.921036,0
2546,12617,14.179688,13
4039,4338,8.906262,12
5221,17555,26.213182,2
3906,14907,50.450211,12
4744,14770,33.615955,11
16753,17881,36.049816,0
5511,5600,16.98411,0
4405,11739,9.447941,4
5124,5245,14.33216,14
5755,14109,8.991819,0
8589,9684,30.838291,0
4421,4569,4.453089,7
6973,7242,34.536694,0
9691,9939,59.986347,0
14743,14853,21.504452,0
2695,17633,1.284076,6
5150,6430,39.161476,2
